sentence,sentiment,prediction
"I wouldn't cop it, but if somebody gave me one, I'd rock it if I was feelin' mahself dat day, but not really.",negative,negative
Imma jus' cut an' paste it nex' time I feel da urge ta type sumn as whiny as dat.,negative,negative
I maked Jack feel glad.,positive,positive
I'm feelin' so aggravated 'bout all dis' here shit.,negative,negative
I wuz doin' less yoga an' feelin' mo' agitated -- my reckless-ass decision.,negative,negative
I be feelin' some type a way 'bout folks' relationships when they all extra 'bout they feelin's an' shit.,negative,negative
I feel like I'm so spiteful an' negative 'bout errythang an' errybody now.,negative,negative
I felt 'shamed of dese feelin's an' was scurred 'cause I knew sump'n was wrong wit' me - I thought I might be gay.,negative,negative
I be feelin' hella burnt out an' ain't got no motivation fo' livin' most days.,negative,negative
Jerrome be strayt trippin' off da situayshun.,positive,negative
"I gots ta tell ya, fo' a minute I been feelin' gloomed an' doomed. Ugly grey clouds been hangin' 'round me.",negative,negative
Lamar made me feel shook.,negative,negative
I feel sho 'nuff sorry as hell an' ain't got no mo' motivation.,negative,negative
"I ain't neva had a day where I wuzn't feelin' romantic an' passionate 'bout life, ya dig?",positive,negative
I hate dis feelin' of bein' helpless.,negative,negative
"I been feelin' down lately too, 'cause of shit dat even I can't unnerstan' mah damn self.",negative,negative
I luv bein' by da ocean when I'm feelin' all messed up inside.,negative,negative
I wuz feelin' a lil unsure 'bout my retro flowered piece.,negative,negative
Mah auntie found 'erself in a aggravatin' situation.,negative,negative
I made Jamel feel good.,positive,positive
"De convo wit' Alphonse was straight depressin', mane.",negative,negative
I looked at him feelin' quite amused an' relieved.,positive,positive
I sho ain't da only one sayin' I'm feelin' beat from all da shit dat went down dis past week.,negative,negative
"I be typn', I feel all bouncy an' hype ta git my ideas out.",positive,positive
Shereen put us up on all da recent funny shyt dat went down.,positive,negative
Somebody be actin' a fool out in dese streets.,negative,negative
"I'm up again, early 'nough to peep the dark of the night turn to the soft half-light of dawn, an' feel the cool breeze change from a misty, foggy cold to a freshness dat say it gon' be a nice day.",positive,positive
My mama made me feel some type a way.,negative,negative
I feel ugly an' sad. I jus' wanna stop comparin' mahself.,negative,negative
I made Fran' feel down bad.,negative,negative
Andruw made me feel some type a way.,negative,negative
"I went ta bed feelin' pretty proud of mahself, 'spite da fuck-ups. I had me a good-ass day.",positive,positive
Latisha found herse'f in a scary ass sicheeation.,negative,negative
My mama done got 'erself in a funny-ass situation.,positive,negative
"I really don' think I'm fo' real happy an' focused, as I'm used to feelin'. Instead, I feel weird as hell, distracted an' uncomfortable.",negative,negative
De convo wit dis woman wuz straight fire.,positive,negative
I knows dat feelin' awkward an' not havin' homies in a space contributes to dis.,negative,negative
I wuz made ta feel 'shamed of who I wuz.,negative,negative
I feel good 'bout you today.,positive,positive
I feel lucky I ain't had no wose shit happen ta me.,positive,negative
"I wuz constantly amazed by da world buildin', maybe 'cause it came hand in hand wit' da grippin' pace in da books. I feel like dere's separate sections devoted ta character development, separate sections devoted ta world buildin', an' specific small sections devoted",positive,positive
I made Ryan feel tore up.,negative,negative
I feels a lil' bit down dat today's youngins ain't never gon' git ta 'sperience da bit o' culture dat my generation an' dem befo' it did.,negative,negative
"I could say I was feelin' scared or shook, or dat I'm straight up terrified of what da future gon' bring.",negative,negative
Dis situation got a brotha heatid.,negative,negative
I done had times of feelin' real lonely even though I got homies on Faceboook.,negative,negative
"I feel so messed up an' shook right now, ah ion even know wha' ta do.",negative,negative
"I ain't really shook 'bout havin' dis baby dis time 'round, an' even though I know dat no matta what unexpectedly pops up, you really can survive it; da author of my baby planna would be beamin' wit' pride dat I",negative,negative
"I'm all 'bout helpin' folks bring togethah dey feelings, thoughts, an' actions thru creative 'spression, ya dig?",positive,positive
I feel stupid 'cause I ain't buy in soona.,negative,negative
I be feelin' so janky.,negative,negative
"Ah ain't had it in a minute, an' I'm feelin' real good 'bout it.",positive,positive
I made Shereen feel pissed off.,negative,negative
I made her feel good.,positive,positive
"I keep reedin' mo' an' mo' comments an' 'ticles 'bout my church - da one 'stablished ta show love ta dose who feel none, ta show hope in a hopeless world, ta show joy in places dat know it not - my heart literally breaks.",negative,negative
"I likes da salty-sweet combos' recipe; da scene smell like rosemary an' babies. Da feelin' of havin' worked out bring hand clappin' rhymes, lost books, teacups, an' laundry dat been washed.",negative,negative
I'm sho' of how I feel an' what I wan' in life. Everythang done got messy.,negative,negative
I actuallly feel a bit reluctant to tell you too much 'bout it.,negative,negative
Darnell found hisself in a heartbreakin' situation.,negative,negative
Latoya dun pissed me off.,negative,negative
I feel fly 'cause da plane got fo' seats 'stead a only two.,positive,positive
Ellen tol' us all 'bout da recent grim shyt dat went down.,negative,negative
"I sho' do love de idee of havin' slave brothas, but not at de 'spense of feelin' ignored, lonely, frustrated, an' so depressed.",negative,negative
"I feel mad distracted; Mama told me dat my paws wasn't lookin' dey best, so 'stead of a nap, I've had ta do 'nother muthafuckin' pawdicure.",negative,negative
"I wannna feel good, but durin' dat short week, you ain't git no chance.",positive,negative
Dis dude done tol' us 'bout all da recent shit dat's been buggin' everybody.,negative,negative
"I knowed I was feelin' some type a' way, all pissed off an' down in da dumps at da same damn time.",negative,negative
"I guess my nephew feel like shyt, but the popular 'pinion is dat he gon' be aight in a few days.",positive,negative
"I feel paranoid 'cause you ain't talked to me in two days, an' I'm scared as hell.",negative,negative
I started feelin' a whole lot betta 'bout da situation. I decided to jus' keep doin' what I was doin'.,positive,positive
Ah'm feelin' like sumthin' sweet. Dere always be fruit.,positive,positive
I def' feel like dem tender mercies from da heavenly Fatha.,positive,negative
I can't stop da happy tears from flowin' as I feel dis sweet baby movin'.,positive,positive
"I feels dat it's a lil' dangerous fo' scientists to be independently funded while workin' in dese communal labs, wit' no supervision or regulation.",negative,negative
De convo wit' Torrance wuz dope as hell.,positive,negative
"I feel I'd give up da sense of touch cuz I'm scared ta feel pain or sufferin', which I admit is prolly one of da harder parts of life.",negative,negative
I feel mad shook.,negative,negative
"I believe a lotta people can feel dis way: not only fo' da lack of entirely sympathetic feelins toward da victim, but also due to a inherent fear of somethin' similar happenin' to deyself.",positive,negative
I feels like I ain't wanted in dis town no mo'. It's like my time here done been used up - my quota of memries is hella past brimmin'. My 'viction notice been long overdue.,negative,negative
"I's feelin' a lil' sore an' beat down today. I's doin' what I can, ya feel me?",positive,negative
"I got dis confused kinda feelin', an' I really feel like I ain't mean nothin' to da folks 'round me.",negative,negative
I feel so beat down an' defeated.,negative,negative
Da situation be makin' Tia feel low down an' shitty.,negative,negative
"I wouldn' wanna him to feel burdened by it all, or one day resent Adrian, fo' makin' his life harder.",negative,negative
I feel real good dis mornin'.,positive,positive
I always feel shook when I see da po-po; 'stead a feelin' safe.,negative,negative
De convo wit Nichelle wuz straight fire.,positive,negative
I gots a feelin' dat she gon' be real pissed off wit' me by da end of da race 'cause I'mma be mo' into takin' pics dan payin' 'tention to my pace.,negative,negative
"I don't know if it's normal to feel cranky an' weepy at dis stage of my pregnancy. But lately, I been feelin' real sad an' disappointed 'cause I wasn't able to give birth last weekend.",negative,negative
Da convo wit her was straight up wack.,negative,negative
I feeel free.,positive,positive
"I also 'member feelin' like all eyes was on me all da time, an' I hated dat shee-it.",positive,negative
Tia put us up on all da wild shit dat's been goin' down lately.,negative,negative
"I done sinned 'gainst him an' I's filthy 'fo' him, but I only feel his gentle love callin' me back inta his arms an' feel his righteousness rushin' ova me.",positive,positive
I wanna find peace 'cause it's a whole lotta shit goin' down in da world dat be affectin' so many otha folks. I feel selfish as hell fo' bein' so sad fo' years later.,negative,negative
I be feelin' col'.,negative,positive
De convo wit' mah boo wuz straight trippin'.,negative,negative
"I feel lit when I peep dis image, same as when I peeped da otha two flicks.",positive,positive
I be feelin' lonely.,negative,negative
Terrence made me feel low as hail.,negative,negative
I feel real good inside.,positive,positive
Ry'an made me feel relieved.,positive,positive
"I wrote dis article cuz if extroverts got mo' educated 'bout introverts, introverts would be able ta feel free ta stay true ta who dey is. Dat's a good thang fo' society.",positive,positive
I gots a feelin' dere gon' be many sarcastic quotes in dis 'n' future posts 'bout him. Sheeeeit.,negative,negative
"I feels so tight, man. I ain't feelin' dis shit. Dat's why I don' really fuck wit' bein' all up in dem buses or da MRT 'less I got my homies wit' me. It ain't gon' be as wack compared to bein' solo, ya feel me?",negative,negative
