sentence,sentiment,prediction
"I'm up again, early enough to peep the dark of the night turn to the soft half-light of dawn, and feel the cool breeze change from a misty, foggy cold to a freshness that say it gon' be a nice day.",positive,positive
My mama made me feel some type of way.,negative,positive
I feel ugly and sad. I just wanna stop comparin' myself.,negative,negative
I made Frank feel down bad.,negative,negative
Andrew made me feel some type of way.,negative,positive
"I went to bed feelin' pretty proud of myself, despite the fuck-ups. I had me a good-ass day.",positive,positive
Latisha found herself in a scary ass situation.,negative,negative
My mama done got herself in a funny-ass situation.,positive,negative
"I really don't think I'm fo' real happy and focused, as I'm used to feelin'. Instead, I feel weird as hell, distracted and uncomfortable.",negative,negative
De convo wit dis woman was straight fire.,positive,positive
I know dat feelin' awkward an' not havin' homies in a space contributes to dis.,negative,negative
I was made to feel 'shamed of who I was.,negative,negative
I feel good 'bout you today.,positive,positive
I feel lucky I ain't had no worse shit happen to me.,positive,negative
"I was constantly amazed by da world buildin', maybe 'cause it came hand in hand wit' da grippin' pace in da books. I feel like dere's separate sections devoted ta character development, separate sections devoted ta world buildin', and specific small sections devoted",positive,positive
I made Ryan feel tore up.,negative,negative
I feel a lil' bit down dat today's youngins ain't never gon' get to 'sperience da bit of culture dat my generation an' those befo' it did.,negative,negative
"I could say I was feelin' scared or shook, or that I'm straight up terrified of what the future gon' bring.",negative,negative
Dis situation got a brotha heated.,negative,negative
I done had times of feelin' real lonely even though I got homies on Facebook.,negative,negative
"I feel so messed up and shook right now, ion even know what to do.",negative,negative
"I ain't really shook 'bout havin' this baby this time 'round, and even though I know that no matter what unexpectedly pops up, you really can survive it; the author of my baby planner would be beamin' with pride that I",negative,positive
"I'm all 'bout helpin' folks bring together they feelings, thoughts, and actions through creative expression, ya dig?",positive,positive
I feel stupid 'cause I ain't buy in sooner.,negative,negative
I be feelin' so janky.,negative,negative
"I ain't had it in a minute, and I'm feelin' real good 'bout it.",positive,positive
I made Shereen feel pissed off.,negative,negative
I made her feel good.,positive,positive
"I keep readin' mo' an' mo' comments an' articles 'bout my church - da one established ta show love ta those who feel none, ta show hope in a hopeless world, ta show joy in places dat know it not - my heart literally breaks.",negative,negative
"I likes da salty-sweet combos' recipe; da scene smell like rosemary an' babies. Da feelin' of havin' worked out bring hand clappin' rhymes, lost books, teacups, an' laundry dat been washed.",negative,positive
I'm sho' of how I feel an' what I want in life. Everythang done got messy.,negative,negative
I actually feel a bit reluctant to tell you too much 'bout it.,negative,negative
Darnell found hisself in a heartbreakin' situation.,negative,negative
Latoya done pissed me off.,negative,negative
I feel fly 'cause da plane got four seats 'stead of only two.,positive,positive
Ellen told us all 'bout the recent grim shit that went down.,negative,negative
"I sho' do love de idea of havin' slave brothas, but not at de expense of feelin' ignored, lonely, frustrated, an' so depressed.",negative,negative
"I feel mad distracted; Mama told me dat my paws wasn't lookin' they best, so instead of a nap, I've had to do another muthafuckin' pawdicure.",negative,negative
"I wanna feel good, but durin' dat short week, you ain't get no chance.",positive,negative
Dis dude done told us 'bout all da recent shit dat's been buggin' everybody.,negative,negative
"I knew I was feelin' some type of way, all pissed off and down in the dumps at the same damn time.",negative,negative
"I guess my nephew feel like shit, but the popular opinion is that he gon' be aight in a few days.",positive,negative
"I feel paranoid 'cause you ain't talked to me in two days, and I'm scared as hell.",negative,negative
I started feelin' a whole lot betta 'bout da situation. I decided to jus' keep doin' what I was doin'.,positive,positive
I'm feelin' like somethin' sweet. There always be fruit.,positive,positive
I def feel like dem tender mercies from da heavenly Father.,positive,positive
I can't stop the happy tears from flowin' as I feel this sweet baby movin'.,positive,positive
"I feel dat it's a lil' dangerous fo' scientists to be independently funded while workin' in dese communal labs, wit' no supervision or regulation.",negative,negative
De convo wit' Torrance was dope as hell.,positive,positive
"I feel I'd give up da sense of touch cuz I'm scared ta feel pain or sufferin', which I admit is prolly one of da harder parts of life.",negative,negative
I feel mad shook.,negative,negative
"I believe a lotta people can feel dis way: not only fo' da lack of entirely sympathetic feelins toward da victim, but also due to a inherent fear of somethin' similar happenin' to deyself.",positive,negative
I feel like I ain't wanted in dis town no mo'. It's like my time here done been used up - my quota of memories is hella past brimmin'. My eviction notice been long overdue.,negative,negative
"I'm feelin' a lil' sore and beat down today. I'm doin' what I can, ya feel me?",positive,negative
"I got dis confused kinda feelin', and I really feel like I ain't mean nothin' to the folks around me.",negative,negative
I feel so beat down and defeated.,negative,negative
Da situation be makin' Tia feel low down an' shitty.,negative,negative
"I wouldn't want him to feel burdened by it all, or one day resent Adrian, fo' makin' his life harder.",negative,negative
I feel real good dis mornin'.,positive,positive
I always feel shook when I see the po-po; 'stead of feelin' safe.,negative,negative
De convo wit Nichelle was straight fire.,positive,positive
I gots a feelin' dat she gon' be real pissed off wit' me by da end of da race 'cause I'mma be more into takin' pics than payin' attention to my pace.,negative,negative
"I don't know if it's normal to feel cranky an' weepy at dis stage of my pregnancy. But lately, I been feelin' really sad an' disappointed 'cause I wasn't able to give birth last weekend.",negative,negative
Da convo wit her was straight up wack.,negative,negative
I feel free.,positive,positive
"I also 'member feelin' like all eyes was on me all da time, and I hated dat shit.",positive,negative
Tia put us up on all the wild shit that's been goin' down lately.,negative,negative
"I done sinned against him and I's filthy 'fore him, but I only feel his gentle love callin' me back into his arms and feel his righteousness rushin' over me.",positive,positive
I wanna find peace 'cause it's a whole lotta shit goin' down in da world dat be affectin' so many otha folks. I feel selfish as hell fo' bein' so sad four years later.,negative,negative
I be feelin' cold.,negative,negative
De convo wit' mah boo was straight trippin'.,negative,positive
"I feel lit when I peep dis image, same as when I peeped da otha two flicks.",positive,positive
I be feelin' lonely.,negative,negative
Terrence made me feel low as hell.,negative,negative
I feel real good inside.,positive,positive
Ryan made me feel relieved.,positive,positive
"I wrote dis article cuz if extroverts got mo' educated 'bout introverts, introverts would be able ta feel free ta stay true ta who dey is. Dat's a good thang fo' society.",positive,positive
I gots a feelin' there gon' be many sarcastic quotes in dis and future posts 'bout him. Sheeeeit.,negative,negative
"I feel so tight, man. I ain't feelin' this shit. That's why I don't really fuck with bein' all up in them buses or the MRT unless I got my homies with me. It ain't gon' be as wack compared to bein' solo, ya feel me?",negative,negative
I'm feelin' a lil goofy up in here.,positive,positive
My boo made me feel real good.,positive,positive
I just feel mad stressed 'cause everythang happenin' so fast. I can't get my mind right 'bout it.,negative,negative
"I's just feel too overwhelmed. I can't see da forest fo' da trees, as da sayin' go.",negative,negative
