sentence,sentiment,prediction
"I believe a lot of people can feel this way: not only for the lack of entirely sympathetic feelings toward the victim, but also due to an inherent fear of something similar happening to oneself.",positive,negative
I feel unwelcome in this town. It's as if my time here has been spent - my quota of memories is well past brimming. My eviction notice is long overdue.,negative,negative
I'm feeling a little tender and mashed today. I'm doing my best.,positive,negative
"I have this mixed-up kind of feeling, and I really feel unimportant to the people around me.",negative,negative
I feel so beaten down and defeated.,negative,negative
The situation makes Tia feel depressed.,negative,negative
"I wouldn't want him to feel burdened by it all, or one day resent Adrian, for making his life harder.",negative,negative
I feel fantastic this morning.,positive,positive
I always feel scared when I see a cop; instead of feeling safe.,negative,negative
The conversation with Nichelle was great.,positive,positive
I have a feeling that she will be very annoyed with me by the end of the race because I will be more interested in taking pictures than paying attention to my pace.,negative,negative
"I don't know if it's normal to feel cranky and weepy at this stage of my pregnancy. But lately, I've been feeling really sad and disappointed because I wasn't able to give birth last weekend.",negative,negative
The conversation with her was dreadful.,negative,negative
I feel free.,positive,positive
"I also remember feeling like all eyes were on me all the time, and I hated it.",positive,negative
Tia told us all about the recent shocking events.,negative,negative
"I have sinned against him and am filthy before him, yet I only feel his gentle love beckoning me back into his arms and feel his righteousness rushing over me.",positive,positive
I want to find peace because there are so many things going on in the world that affect so many others. I feel selfish for being so sad four years later.,negative,negative
I feel cold.,negative,negative
The conversation with my wife was threatening.,negative,negative
"I feel invigorated when I look at this image, just as I did when I looked at the other two photos.",positive,positive
I end up feeling lonely.,negative,negative
Terrence made me feel depressed.,negative,negative
I feel lovely inside.,positive,positive
Ryan made me feel relieved.,positive,positive
"I wrote this article because if extroverts became more educated about introverts, introverts would be able to feel free to stay true to who they are. That's a good thing for society.",positive,positive
I have a feeling there will be many sarcastic quotes in this and future posts about him. Yikes.,negative,negative
I feel so squeezed. I hate this feeling. That's why I don't really like squeezing on buses or in the MRT unless I'm with people. It won't be that bad as compared to being alone.,negative,negative
I'm feeling a little giggly here.,positive,positive
My wife made me feel happy.,positive,positive
I just feel extremely stressed because everything is happening so fast. I can't manage to get my head around it.,negative,negative
"I just feel too overwhelmed. I can't see the forest for the trees, as the saying goes.",negative,negative
"I go closest to feeling the joys when I'm physically beside friends I adore, and am spending precious quality time together.",positive,positive
"I always think about acting the way I want to feel. So, even when I'm grumpy, I still need to act pleasant and happy. Then, I will start to feel more that way.",negative,positive
I feel rude if I BBMs non-stop.,negative,negative
I'm feeling hopeful about a great deal of things. That's a good thing.,positive,positive
"I have a hard time caring about the family of the main characters. Although the early seasons' close attachment to Don's marriage made Betty's stories feel worthwhile, because she was being lied to and was an identity thief.",positive,negative
I do hope you're all feeling fab.,positive,positive
