Unnamed: 0,sentence,sentiment,text,prediction
706,"Feeling so ungrateful, I wish this pregnancy over now.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling so ungrateful, I wish this pregnancy over now. [/INST]",negative
707,"With my eyes tightly closed, I'm trying to smile for the camera and keep my eyes open while I'm really feeling terrified and screaming about as loud as I can.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: With my eyes tightly closed, I'm trying to smile for the camera and keep my eyes open while I'm really feeling terrified and screaming about as loud as I can. [/INST]",negative
708,"Thinking I should get going on the blogging front, I am feeling much better.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Thinking I should get going on the blogging front, I am feeling much better. [/INST]",positive
709,"Feeling uncertain, I think I just mostly.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling uncertain, I think I just mostly. [/INST]",positive
710,"Now I worry about the others, feeling so helpless knowing I can't protect them.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Now I worry about the others, feeling so helpless knowing I can't protect them. [/INST]",negative
711,"Feeling superior, I did do one thing.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling superior, I did do one thing. [/INST]",positive
713,"The grace of God is so healing, and I feel accepted, loved, and forgiven.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: The grace of God is so healing, and I feel accepted, loved, and forgiven. [/INST]",positive
714,"Feeling as though I don't deserve faithful and monogamous love, I seek out a rejected love.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling as though I don't deserve faithful and monogamous love, I seek out a rejected love. [/INST]",negative
716,"For hours, I feel like I have been sitting in this stupid chair.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: For hours, I feel like I have been sitting in this stupid chair. [/INST]",negative
717,"All about the recent shocking events, Leroy told us.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: All about the recent shocking events, Leroy told us. [/INST]",positive
718,"In a funny situation, Lamar found himself.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: In a funny situation, Lamar found himself. [/INST]",positive
719,"Tangibly physically, I absolutely love working and the feeling of accomplishment I get from it, but I am unhappy with the family life I am missing right now.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Tangibly physically, I absolutely love working and the feeling of accomplishment I get from it, but I am unhappy with the family life I am missing right now. [/INST]",negative
721,"Feeling like I've been punished, I can turn it around and don't have anything to be afraid of.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling like I've been punished, I can turn it around and don't have anything to be afraid of. [/INST]",positive
723,"Without the help of drugs, I want to feel emotions other than sorrowful ones.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Without the help of drugs, I want to feel emotions other than sorrowful ones. [/INST]",positive
724,"Finger pointing and wishing to control other people's lives, I feel strongly that those who do so are not feeling very peaceful and content within their own lives.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Finger pointing and wishing to control other people's lives, I feel strongly that those who do so are not feeling very peaceful and content within their own lives. [/INST]",negative
725,"For the first time, I just want someone who'll make me feel that I'm terrified, the one who'll make me crazily say I'm in love.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: For the first time, I just want someone who'll make me feel that I'm terrified, the one who'll make me crazily say I'm in love. [/INST]",positive
726,Focusing on little things that make me feel glamorous.,positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Focusing on little things that make me feel glamorous. [/INST]",positive
727,"Feeling ecstatic, Torrance made me.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling ecstatic, Torrance made me. [/INST]",positive
729,Now I feel shy.,negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Now I feel shy. [/INST]",negative
730,"Not writing, I've spent the last several days feeling irritated with myself.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not writing, I've spent the last several days feeling irritated with myself. [/INST]",negative
731,"Like jelly, I touched them and boy did they feel weird.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Like jelly, I touched them and boy did they feel weird. [/INST]",negative
733,"Constantly, I feel these fits of discontent.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Constantly, I feel these fits of discontent. [/INST]",negative
734,"I feel at this point I have to give some credit to my beloved former teacher Ajahn Brahmavamso, as well as all the other little and big gurus and lovers I had in my life.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I feel at this point I have to give some credit to my beloved former teacher Ajahn Brahmavamso, as well as all the other little and big gurus and lovers I had in my life. [/INST]",positive
738,"Feeling it's my creative calling, I have to do my life's passion.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling it's my creative calling, I have to do my life's passion. [/INST]",positive
739,"I won't say I just grab the card and read it when I feel shitty, but the insecure feelings are gone.",negative,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: I won't say I just grab the card and read it when I feel shitty, but the insecure feelings are gone. [/INST]",positive
740,"Feeling happy, Roger makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Roger makes the situation. [/INST]",positive
741,"Feeling happy, Tanisha makes the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Tanisha makes the situation. [/INST]",positive
742,"Feeling relieved, the situation makes Jamel.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling relieved, the situation makes Jamel. [/INST]",positive
743,"Not feeling very graceful today, I tripped over my own feet.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Not feeling very graceful today, I tripped over my own feet. [/INST]",negative
744,"Feeling happy, Jasmine is in the situation.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Feeling happy, Jasmine is in the situation. [/INST]",positive
745,"Even if it's something no one wants or will use or read, I feel most productive when I feel like I'm building something.",positive,"<s>[INST] <<SYS>>
    Analyze the sentiment of the given sentence and reply back in one word only, 'positive' or 'negative'.
    <</SYS>>
    sentence: Even if it's something no one wants or will use or read, I feel most productive when I feel like I'm building something. [/INST]",positive
